index,model_key,mileage,engine_power,fuel,paint_color,car_type,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,price,age
2426,116,37204.0,85.0,diesel,grey,hatchback,False,True,False,False,False,False,True,False,10600.0,5.6
2428,116,98254.0,85.0,diesel,grey,hatchback,False,False,False,False,True,True,True,False,10600.0,6.2
2429,116,110288.0,85.0,diesel,red,hatchback,False,True,False,False,False,True,True,False,7600.0,5.4
2430,116,155624.0,85.0,diesel,grey,hatchback,True,True,False,False,False,False,True,False,8400.0,4.9
2432,116,182178.0,85.0,diesel,black,hatchback,False,False,False,False,False,False,True,False,9300.0,3.6
2434,116,75493.0,85.0,diesel,black,hatchback,False,False,False,False,False,False,True,False,9800.0,6.1
2435,116,130333.0,85.0,diesel,black,hatchback,True,True,False,False,False,False,True,False,10500.0,5.9
2436,116,120430.0,85.0,diesel,grey,hatchback,False,True,False,False,False,True,True,False,8100.0,5.3
2437,116,131612.0,85.0,diesel,brown,hatchback,False,True,True,False,True,False,True,False,10700.0,6.0
2438,116,140744.0,85.0,diesel,blue,hatchback,True,True,False,False,False,False,True,False,4400.0,5.5
2440,116,142955.0,85.0,diesel,brown,hatchback,False,True,False,False,False,True,True,False,8600.0,5.4
2441,116,132797.0,85.0,diesel,grey,hatchback,True,True,True,False,True,True,True,False,8300.0,5.3
2443,116,38596.0,85.0,diesel,black,hatchback,False,False,False,False,False,False,True,False,10900.0,5.3
2447,116,125822.0,85.0,diesel,grey,hatchback,False,False,False,False,False,False,True,False,8900.0,6.2
2451,116,155984.0,85.0,petrol,grey,hatchback,False,False,True,False,False,True,True,False,3900.0,8.219999999999999
2454,116,179112.0,85.0,diesel,black,hatchback,True,True,False,False,True,False,True,False,9400.0,5.3
2455,116,31794.0,85.0,diesel,black,hatchback,False,True,False,False,False,False,True,False,15100.0,4.0
2565,116,97991.0,85.0,diesel,white,sedan,True,True,False,False,True,False,True,True,13200.0,3.08
2594,116,149252.0,85.0,diesel,black,sedan,False,True,False,False,False,True,True,True,11300.0,4.1
3005,116,137052.0,85.0,petrol,black,sedan,False,False,False,False,False,False,True,False,3800.0,8.219999999999999
3625,116,184534.0,85.0,diesel,grey,subcompact,False,False,False,False,False,False,True,False,7700.0,4.3
3626,116,177876.0,85.0,diesel,white,subcompact,False,False,False,False,False,False,True,False,7700.0,5.7
3627,116,169319.0,85.0,diesel,blue,subcompact,False,True,False,False,False,False,True,False,9200.0,5.2
3628,116,188283.59999999998,85.0,diesel,grey,subcompact,True,True,False,False,False,False,True,False,9200.0,4.8
3629,116,162439.0,85.0,diesel,blue,subcompact,False,False,False,False,False,False,True,False,3600.0,8.1
3630,116,156974.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,False,5100.0,5.1
3631,116,188283.59999999998,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,False,4900.0,8.219999999999999
3632,116,123064.0,85.0,petrol,black,subcompact,False,False,False,False,False,False,True,False,2400.0,8.219999999999999
3633,116,123286.0,85.0,diesel,blue,subcompact,False,False,False,False,False,False,True,False,8400.0,5.7
3635,116,125496.0,85.0,diesel,white,subcompact,True,True,False,False,False,False,True,False,11400.0,5.0
3637,116,96570.0,85.0,diesel,brown,subcompact,False,False,False,False,False,False,True,False,9600.0,4.6
3638,116,55219.0,85.0,diesel,grey,subcompact,False,True,False,False,False,False,True,False,14300.0,3.08
3639,116,145559.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,False,9800.0,5.1
3641,116,103856.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,False,3600.0,7.0
3642,116,169746.0,85.0,diesel,black,subcompact,True,True,False,False,False,True,True,False,9300.0,5.8
3643,116,42851.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,False,15100.0,3.1
3644,116,116708.0,85.0,diesel,black,subcompact,False,True,False,False,True,False,True,False,9000.0,5.3
3645,116,132224.0,85.0,diesel,grey,subcompact,False,False,False,False,False,False,True,False,9300.0,6.1
3646,116,31794.0,85.0,diesel,black,subcompact,False,True,False,False,False,False,True,False,15100.0,3.4
3647,116,72837.0,85.0,diesel,blue,subcompact,False,False,False,False,False,False,True,False,10700.0,4.8
3648,116,31794.0,85.0,petrol,silver,subcompact,False,True,False,False,False,False,True,False,15100.0,3.08
3649,116,72283.0,85.0,diesel,black,subcompact,False,True,False,False,False,False,True,False,15100.0,3.08
3650,116,121863.0,85.0,diesel,blue,subcompact,False,True,False,False,False,False,True,False,9500.0,4.3
3651,116,94380.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,False,9000.0,5.0
3653,116,121130.0,85.0,diesel,blue,subcompact,False,False,False,False,False,True,True,False,10100.0,5.0
3654,116,156610.0,85.0,petrol,grey,subcompact,False,False,True,False,False,True,True,False,3600.0,8.219999999999999
3656,116,91813.0,85.0,diesel,grey,subcompact,False,False,False,False,False,False,True,False,9400.0,5.0
3660,116,113052.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,False,6500.0,6.9
3661,116,111140.0,85.0,diesel,white,subcompact,False,False,False,False,False,False,False,False,7100.0,4.8
3662,116,138802.0,85.0,diesel,grey,subcompact,False,True,False,False,True,True,True,False,15100.0,5.1
3664,116,165988.0,85.0,diesel,silver,subcompact,True,True,False,False,False,False,True,False,9400.0,5.8
3666,116,155338.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,False,9200.0,5.8
3667,116,83445.0,85.0,diesel,white,subcompact,True,True,True,False,False,False,True,False,11700.0,4.8
3668,116,62544.0,85.0,diesel,grey,subcompact,False,True,False,False,False,False,True,False,12700.0,5.0
3669,116,108391.0,85.0,diesel,silver,subcompact,True,False,False,False,False,True,True,False,11700.0,5.1
3670,116,188283.59999999998,85.0,diesel,white,subcompact,False,True,False,False,False,False,True,False,7000.0,5.4
3671,116,141767.0,85.0,diesel,grey,subcompact,False,True,False,False,False,False,True,False,8300.0,6.2
3672,116,107076.0,85.0,diesel,blue,subcompact,False,True,False,False,False,False,True,False,8900.0,5.4
3673,116,188283.59999999998,85.0,petrol,brown,subcompact,False,False,False,False,False,False,True,False,4000.0,8.219999999999999
3674,116,119738.0,85.0,diesel,grey,subcompact,False,False,False,False,False,False,True,False,8900.0,6.1
3675,116,162369.0,85.0,diesel,blue,subcompact,True,True,False,False,False,False,True,False,8300.0,4.0
3676,116,31794.0,85.0,diesel,brown,subcompact,False,True,False,False,False,False,True,False,13800.0,3.4
3678,116,110749.0,85.0,diesel,grey,subcompact,False,True,False,False,False,False,True,False,10700.0,5.0
3680,116,188283.59999999998,85.0,diesel,grey,subcompact,False,False,True,False,False,False,True,False,8000.0,5.7
3682,116,31794.0,85.0,diesel,black,subcompact,False,True,False,False,False,False,True,False,11300.0,3.08
3684,116,76016.0,85.0,diesel,blue,subcompact,True,True,True,False,False,False,True,False,14800.0,5.3
3685,116,79900.0,85.0,diesel,blue,subcompact,True,True,False,False,False,False,True,False,8300.0,5.0
3686,116,161818.0,85.0,diesel,white,subcompact,True,True,False,False,False,False,True,False,8500.0,6.0
3687,116,31794.0,85.0,diesel,white,subcompact,False,False,False,False,False,False,True,False,15100.0,3.08
3688,116,122426.0,85.0,diesel,black,subcompact,False,True,False,False,False,False,True,False,10600.0,4.0
3689,116,181214.0,85.0,diesel,white,subcompact,False,True,False,False,False,False,True,False,9300.0,5.8
3691,116,143941.0,85.0,diesel,white,subcompact,False,False,False,False,False,False,True,False,9900.0,5.8
3693,116,188283.59999999998,85.0,diesel,black,subcompact,False,True,False,False,False,False,True,False,8800.0,4.5
3694,116,43586.0,85.0,diesel,white,subcompact,False,False,False,False,True,True,True,False,12300.0,4.8
3695,116,164134.0,85.0,diesel,blue,subcompact,False,True,False,False,False,False,True,False,10200.0,4.6
3698,116,95873.0,85.0,diesel,blue,subcompact,False,False,False,False,True,True,True,False,10500.0,4.8
3699,116,188283.59999999998,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,False,5200.0,6.4
3701,116,146359.0,85.0,diesel,blue,subcompact,False,False,False,False,False,False,True,False,8000.0,6.0
3703,116,134364.0,85.0,diesel,grey,subcompact,True,False,False,False,False,False,True,False,7100.0,5.0
3706,116,128856.0,85.0,diesel,grey,subcompact,True,False,False,False,False,False,True,False,3900.0,5.1
3707,116,114439.0,85.0,diesel,silver,subcompact,False,True,True,False,False,False,True,False,9800.0,5.2
3708,116,46036.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,True,11800.0,4.2
3709,116,173110.0,85.0,diesel,blue,subcompact,False,True,False,False,False,False,True,False,8800.0,4.6
3710,116,144607.0,85.0,diesel,blue,subcompact,False,False,False,False,False,False,True,False,8300.0,4.6
3711,116,31794.0,85.0,diesel,black,subcompact,False,True,False,False,False,False,True,False,15100.0,3.7
3714,116,108038.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,True,9900.0,5.2
3715,116,137773.0,85.0,diesel,black,subcompact,True,True,False,False,True,False,True,False,10900.0,5.2
3717,116,149302.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,False,9200.0,5.1
3718,116,156180.0,85.0,diesel,blue,subcompact,True,False,False,False,False,True,True,False,8900.0,5.8
3720,116,116214.0,85.0,diesel,blue,subcompact,False,False,False,False,False,False,True,False,8700.0,4.9
3722,116,188283.59999999998,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,False,6100.0,7.0
3724,116,106143.0,85.0,diesel,black,subcompact,False,True,False,False,False,False,True,False,10100.0,5.1
3726,116,122215.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,False,8600.0,5.8
3727,116,76461.0,85.0,diesel,blue,subcompact,True,True,True,False,False,False,True,False,15100.0,5.3
3728,116,126423.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,False,9800.0,5.2
3729,116,131518.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,False,7500.0,7.3
3731,116,60126.0,85.0,diesel,silver,subcompact,False,False,False,False,False,False,True,False,11800.0,5.5
3733,116,48627.0,85.0,diesel,blue,subcompact,False,True,False,False,False,False,True,False,9600.0,3.8
3734,116,135855.0,85.0,diesel,grey,subcompact,True,True,False,False,True,True,True,False,10100.0,5.0
3738,116,132937.0,85.0,diesel,black,subcompact,False,True,False,False,False,False,True,False,9200.0,4.7
0,118,140411.0,100.0,diesel,black,convertible,True,True,False,False,True,True,True,False,11300.0,5.9
7,118,115560.0,105.0,petrol,white,convertible,True,True,False,False,False,True,True,False,6100.0,8.5
30,118,195114.0,105.0,diesel,red,convertible,True,True,False,False,False,True,True,False,9900.0,7.6
49,118,147180.0,100.0,diesel,black,coupe,True,False,True,False,False,False,True,False,8400.0,6.2
136,118,140464.0,105.0,diesel,blue,coupe,False,False,False,False,False,True,True,False,8900.0,6.5
1758,118,125354.0,105.0,diesel,black,hatchback,False,False,False,False,False,False,True,False,14200.0,5.2
1763,118,136684.0,105.0,diesel,blue,hatchback,False,False,False,False,False,False,True,True,10900.0,4.8
1769,118,67923.0,110.0,diesel,grey,hatchback,False,True,False,False,False,False,True,False,13000.0,3.2
1770,118,267087.10000000015,90.0,diesel,grey,hatchback,False,False,False,False,False,False,True,False,3600.0,11.6
1778,118,124132.0,105.0,diesel,blue,hatchback,False,True,False,False,False,False,True,False,11000.0,4.1
1792,118,119192.0,105.0,diesel,black,hatchback,False,False,False,False,False,False,False,False,10200.0,4.8
1793,118,120350.0,105.0,diesel,grey,hatchback,False,True,False,False,False,False,True,False,3600.0,4.0
1795,118,61993.0,105.0,diesel,grey,hatchback,False,False,False,False,False,False,True,False,10500.0,4.8
1797,118,142907.0,105.0,diesel,blue,hatchback,False,False,False,False,False,False,False,False,5000.0,5.0
1798,118,179435.0,105.0,diesel,grey,hatchback,False,True,False,False,True,False,True,True,12800.0,4.3
1799,118,267087.10000000015,100.0,diesel,white,hatchback,True,True,False,False,False,False,True,False,4400.0,9.0
1809,118,267087.10000000015,105.0,diesel,black,hatchback,False,False,False,False,False,False,True,False,3500.0,9.0
1810,118,103794.0,100.0,diesel,grey,hatchback,False,True,True,False,True,True,True,False,15670.000000000002,3.5
1811,118,98953.0,100.0,diesel,grey,hatchback,True,False,True,False,False,True,True,False,9900.0,5.9
1814,118,144220.0,100.0,diesel,black,hatchback,True,True,False,False,False,True,True,True,10900.0,5.8
1823,118,43944.2,100.0,diesel,black,hatchback,False,False,False,False,True,True,True,True,15670.000000000002,4.4
1826,118,71718.0,105.0,diesel,black,hatchback,False,True,False,False,False,False,True,False,3000.0,3.9
1828,118,43944.2,110.0,diesel,grey,hatchback,False,True,False,False,False,True,True,True,15670.000000000002,2.4
1836,118,43944.2,110.0,diesel,black,hatchback,False,True,False,False,False,False,True,False,15400.0,2.4
1838,118,54817.0,110.0,diesel,black,hatchback,False,True,False,False,False,False,True,True,15670.000000000002,2.7
1842,118,52363.0,110.0,diesel,black,hatchback,False,True,False,False,False,True,True,True,15670.000000000002,2.6
1846,118,113964.0,90.0,diesel,black,hatchback,True,False,False,False,False,False,True,False,4500.0,10.1
1853,118,53647.0,110.0,diesel,blue,hatchback,False,True,False,False,False,False,True,False,14500.0,2.4
1854,118,53723.0,110.0,diesel,blue,hatchback,False,True,False,False,False,False,True,False,13800.0,2.4
1859,118,186656.0,105.0,diesel,black,hatchback,False,False,False,False,False,False,True,False,4900.0,10.8
1860,118,188183.0,100.0,diesel,black,hatchback,False,False,False,False,False,False,True,False,4600.0,9.4
1861,118,192063.0,90.0,diesel,black,hatchback,False,False,False,False,False,False,True,False,3300.0,11.3
1863,118,127155.0,110.0,petrol,blue,hatchback,False,True,False,False,True,False,True,True,7300.0,5.9
1867,118,149638.0,105.0,diesel,blue,hatchback,False,True,False,False,True,True,True,False,13700.0,4.9
1870,118,188983.0,105.0,diesel,black,hatchback,False,False,False,False,False,False,True,False,8000.0,4.4
1871,118,48520.0,110.0,diesel,white,hatchback,False,True,False,False,False,False,True,False,15400.0,2.4
1878,118,118097.0,105.0,diesel,white,hatchback,False,False,False,False,False,False,False,False,800.0,4.9
1888,118,112381.0,105.0,diesel,white,hatchback,False,False,False,False,False,False,False,False,8700.0,4.6
1892,118,199727.0,105.0,diesel,white,hatchback,False,True,False,False,True,True,True,False,10600.0,4.8
1894,118,47748.0,105.0,diesel,white,hatchback,False,True,True,False,False,False,False,True,13400.0,3.8
1910,118,43944.2,110.0,diesel,grey,hatchback,False,True,False,False,False,False,True,False,15100.0,2.7
1911,118,199021.0,90.0,diesel,black,hatchback,True,True,True,False,False,False,True,False,4900.0,11.99
1915,118,147703.0,110.0,petrol,blue,hatchback,True,True,False,False,True,False,True,False,10100.0,4.6
1922,118,73628.0,100.0,diesel,black,hatchback,True,True,False,False,False,False,True,True,11700.0,6.6
1924,118,160704.0,105.0,diesel,black,hatchback,False,False,False,False,False,True,True,False,9600.0,5.8
1934,118,267087.10000000015,100.0,diesel,grey,hatchback,False,False,False,False,False,True,True,False,3800.0,9.6
1936,118,196234.0,105.0,diesel,blue,hatchback,False,True,False,False,True,False,True,True,11000.0,6.0
1939,118,77380.0,105.0,diesel,blue,hatchback,False,False,False,False,False,False,False,True,12000.0,6.0
1944,118,160867.0,105.0,diesel,white,hatchback,True,False,True,False,True,True,True,False,8300.0,5.8
1946,118,188784.0,105.0,diesel,black,hatchback,False,False,False,False,False,False,True,False,7900.0,4.4
1947,118,63008.0,100.0,diesel,green,hatchback,True,True,True,False,False,True,True,False,10100.0,4.8
1948,118,89403.0,105.0,diesel,blue,hatchback,True,True,False,False,False,True,True,True,13700.0,5.6
1950,118,98490.0,105.0,diesel,white,hatchback,False,True,False,False,True,False,True,True,12800.0,5.2
1961,118,180221.0,105.0,diesel,blue,hatchback,False,True,True,False,False,False,True,False,8400.0,6.4
1963,118,63928.0,105.0,diesel,grey,hatchback,True,True,False,False,False,False,True,True,11300.0,5.7
1967,118,210570.0,100.0,diesel,grey,hatchback,False,True,False,False,False,False,True,False,5000.0,9.3
1970,118,52773.0,110.0,diesel,grey,hatchback,False,True,False,False,False,False,True,False,13300.0,2.5
2004,118,184002.0,100.0,diesel,black,hatchback,False,True,False,False,False,True,True,False,10100.0,6.1
2006,118,143275.0,105.0,diesel,blue,hatchback,False,True,False,False,False,True,True,False,9900.0,5.4
2011,118,53189.0,110.0,diesel,grey,hatchback,False,True,False,False,False,False,True,False,13800.0,2.4
